T1105,T1082,T1071.001,T1027,T1059.003,T1083,T1057,T1070.004,T1140,T1016,T1547.001,T1033,T1573.001,T1106,T1113,T1112,T1056.001,T1005,T1036.005,T1543.003,T1041,T1518.001,T1059.001,T1053.005,T1012,T1132.001,T1027.002,T1047,T1204.002,T1074.001,T1124,T1562.001,T1218.011,T1059.005,T1095,T1049,T1555.003,T1573.002,T1055.001,T1055,T1008,T1036.004,T1007,T1566.001,T1486,T1497.001,T1564.001,T1569.002,T1497.003,T1553.002,T1018,T1120,T1560,T1087.001,T1070.006,T1548.002,T1135,T1490,T1102.002,T1059.004,T1115,T1119,T1071.004,T1560.003,T1090,T1574.002,T1489,T1547.009,T1010,T1070,T1036,T1027.001,T1125,T1123,T1518,T1571,T1055.012,T1046,T1059.007,T1021.002,T1014,T1204.001,T1614.001,T1568.002,T1560.001,T1025,T1574.001,T1564.003,T1059.006,T1027.003,T1543.001,T1566.002,T1562.004,T1485,T1091,T1129,T1059,T1029,T1102,T1218.007,T1218.010,T1069.001,T1048.003,T1071.003,T1068,T1070.001,T1020,T1090.003,T1003.001,T1090.001,T1497,T1102.001,T1555,T1021.001,T1210,T1185,T1560.002,T1552.001,T1564.004,T1001.001,T1203,T1136.001,T1087.002,T1001.003,T1071.002,T1069.002,T1053.003,T1134,T1134.001,T1529,T1030,T1056.004,T1480,T1570,T1546.015,T1218.005,T1001.002,T1559.002,T1222.002,T1539,T1090.002,T1567.002,T1205,T1110.001,T1071,T1027.005,T1056.002,T1543.004,T1572,T1134.002,T1222.001,T1554,T1114.001,T1559.001,T1197,T1496,T1003.002,T1189,T1132.002,T1080,T1546.003,T1547.004,T1217,T1505.003,T1219,T1552.004,T1542.003,T1568,T1003,T1055.004,T1048,T1561.002,T1078,T1573,T1087.003,T1069,T1055.002,T1052.001,T1040,T1555.004,T1001,T1104,T1110,T1021.005,T1016.001,T1620,T1036.001,T1027.004,T1039,T1574.006,T1614,T1480.001,T1037.001,T1037.004,T1555.001,T1102.003,T1133,T1132,T1561.001,T1078.003,T1569.001,T1078.002,T1564.005,T1555.005,T1565.002,T1548.003,T1553.006,T1543.002,T1611,T1609,T1553.004,T1564.006,T1546.011,T1567,T1562.006,T1574,T1564,T1553.001,T1547,T1552.002,T1546.010,T1547.015,T1195.002,T1542.001,T1098.004,T1114.002,T1059.002,T1134.004,T1176,T1055.003,T1190,T1622,T1482,T1484.001,T1078.001,T1531,T1546.012,T1218.004,T1070.005,T1218.002,T1110.003,T1070.003,T1053,T1559,T1546.004,T1505.004,T1137.001,T1055.011,T1556,T1055.013,T1568.001,T1556.003,T1610,T1021.004,T1056,T1550.002,T1497.002,T1495,T1491.001,T1499,T1547.006,T1547.008,T1547.012,T1547.013,T1021,T1221,T1548.001,T1092,T1564.010,T1098,T1090.004,T1003.004,T1070.002,T1566,T1615,T1072,T1564.009,T1565.001,T1053.002,T1003.005,T1021.003,T1601.001,T1598.003,T1598.002,T1588.003,T1574.013,T1574.010,T1055.015,T1021.006,T1074,T1036.006,T1036.007,T1037.005,T1613,T1011.001,T1055.005,T1027.006,T1036.003,T1134.003,T1564.002,T1552.003,T1218.009,T1552,T1550.003,T1550,T1548.004,T1218.012,T1220,T1547.014,T1547.002,T1498,T1546.009,T1499.004,T1546.002,T1505.001,T1505.002,T1543,T1552.005,T1087,T1218.001,T1202,T1563.002,T1562.009,T1110.002,T1562,T1110.004,T1111,T1127.001,T1542.002,T1557,T1556.004,T1556.002,T1556.001,T1137.006,T1187,T1555.002,T1195.001,T1201,T1213,T1647
1.5670544535278443,1.654382637109701,1.7971910403330247,1.8015866518060628,1.869950394615453,1.874678535811399,2.01160091167848,2.0674813700729366,2.1025726898842065,2.157632467067234,2.189584066873836,2.3513393460863137,2.472946478181101,2.508037797992371,2.5170064679751314,2.601563856003194,2.672659777686925,2.6939371761342095,2.7379002995553257,2.795719870444152,2.8198174220232124,2.9224715760832956,2.9224715760832956,2.9498705502714104,2.9498705502714104,2.9780414272381064,3.1834854014529155,3.2011849785523165,3.2192034840549946,3.2192034840549946,3.237552622723191,3.2562447557353438,3.29471103656314,3.29471103656314,3.334716371176839,3.3978952727983707,3.4198741795171457,3.4423470353692043,3.512964602583158,3.512964602583158,3.5376572151735295,3.5376572151735295,3.562975023157819,3.5889505095610796,3.615618756643241,3.6430177308313554,3.671188607798052,3.700176144671304,3.700176144671304,3.7300291078209855,3.7300291078209855,3.7300291078209855,3.760800766487739,3.7925494648023195,3.7925494648023195,3.8253392876253103,3.8253392876253103,3.8253392876253103,3.8943321591122615,3.8943321591122615,3.8943321591122615,3.8943321591122615,3.9306998032831366,3.9306998032831366,3.9306998032831366,3.9306998032831366,3.9684401312659836,3.9684401312659836,3.9684401312659836,4.007660844419265,4.04848283893952,4.04848283893952,4.091042453358316,4.091042453358316,4.091042453358316,4.13549421592915,4.13549421592915,4.13549421592915,4.182014231564043,4.182014231564043,4.230804395733474,4.230804395733474,4.2820976901210255,4.2820976901210255,4.2820976901210255,4.2820976901210255,4.2820976901210255,4.3361649113913,4.3361649113913,4.3361649113913,4.39332332523125,4.39332332523125,4.39332332523125,4.39332332523125,4.39332332523125,4.453947947047684,4.453947947047684,4.518486468185255,4.518486468185255,4.518486468185255,4.518486468185255,4.518486468185255,4.518486468185255,4.518486468185255,4.518486468185255,4.518486468185255,4.587479339672207,4.587479339672207,4.587479339672207,4.587479339672207,4.587479339672207,4.661587311825929,4.661587311825929,4.661587311825929,4.741630019499466,4.741630019499466,4.741630019499466,4.741630019499466,4.741630019499466,4.741630019499466,4.741630019499466,4.741630019499466,4.741630019499466,4.741630019499466,4.828641396489095,4.828641396489095,4.828641396489095,4.828641396489095,4.92395157629342,4.92395157629342,4.92395157629342,4.92395157629342,4.92395157629342,4.92395157629342,5.029312091951246,5.029312091951246,5.029312091951246,5.029312091951246,5.029312091951246,5.029312091951246,5.029312091951246,5.029312091951246,5.029312091951246,5.029312091951246,5.029312091951246,5.029312091951246,5.029312091951246,5.029312091951246,5.1470951276076295,5.1470951276076295,5.1470951276076295,5.1470951276076295,5.1470951276076295,5.1470951276076295,5.1470951276076295,5.1470951276076295,5.1470951276076295,5.1470951276076295,5.1470951276076295,5.1470951276076295,5.280626520232152,5.280626520232152,5.280626520232152,5.280626520232152,5.280626520232152,5.280626520232152,5.280626520232152,5.280626520232152,5.280626520232152,5.280626520232152,5.280626520232152,5.280626520232152,5.280626520232152,5.280626520232152,5.280626520232152,5.43477720005941,5.43477720005941,5.43477720005941,5.43477720005941,5.43477720005941,5.43477720005941,5.43477720005941,5.43477720005941,5.43477720005941,5.43477720005941,5.43477720005941,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.617098756853365,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,5.840242308167575,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.127924380619356,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752,6.53338948872752
